0,24,60,11776
0,12,120,13312
1,4,360,19968
1,5,288,16384
2,13,110,48128
2,20,72,21504
2,20,72,21504
2,38,37,16512
2,41,35,4992
2,47,30,19392
2,40,36,24448
2,61,23,1408
2,64,22,61184
2,73,19,43904
2,75,19,43904
2,78,18,38144
2,81,17,32384
2,86,16,49664
2,75,19,16544
2,103,13,9344
2,115,12,3584
2,128,11,63360
2,130,11,63360
2,200,3,17280
2,200,7,40320
2,200,7,50400
2,164,8,34560
2,200,7,40320
2,200,7,40320
2,1,1440,36864
2,2,720,53760
2,4,360,59648
